sample_alias,Richness,Shannon,Simpson,income_group,study_code
Ohara_2017_ambulance.sample_AW0759,5,0.5703259118686562,0.2564784540744105,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0761,9,1.0282003318427873,0.49908997615774753,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0762,12,1.6746368347432188,0.7684830647224656,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0763,2,0.3160494473617129,0.17345655506343727,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0764,6,0.8509938474759671,0.4678886366212699,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0765,5,0.11365180731516938,0.04411651090282476,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0766,15,1.5917653916812657,0.701815959721314,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0767,12,1.451156568321243,0.7192315289415203,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0768,54,2.9437990381065227,0.8886246394611627,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0769,21,1.6791484066195392,0.6923529762521046,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0771,6,0.10083911650827342,0.03320136096397541,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0772,12,1.4280064565809054,0.6345175134006484,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0773,7,0.30074483625246795,0.14579668809350954,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0774,5,0.7418147679455807,0.44280216263615246,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0775,6,1.0402844620274732,0.6102593789437485,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0776,9,1.1532183100210642,0.5574875087986004,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0777,3,0.6903751830730043,0.4160367099359594,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0778,7,0.5039857713662651,0.2559697831620271,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0779,6,0.6539912359797166,0.39913829114551513,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0781,10,1.2889842352867467,0.6607116367672686,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0782,2,0.13455834224517454,0.05810060067931078,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0783,6,0.32720868064997677,0.15305741634177739,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0784,9,0.7554836436387724,0.4147425191890254,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0785,8,0.8651798082646469,0.5138419429775397,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0786,18,1.5880471615501885,0.7343686561027365,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0787,0,0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0788,12,0.7287507302408079,0.3896061150241268,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0789,1,-0.0,0.0,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0792,10,1.4202077492746046,0.734894143696061,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0793,17,1.6701154745930658,0.7321763142606899,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0794,8,1.1312838203012705,0.5781151879943729,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0795,7,1.134168703199406,0.58894137683972,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0796,22,1.974991831231292,0.7832233330405869,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0797,5,0.48685241050536787,0.23114703962041527,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0798,4,0.6197344478559621,0.4152797690885133,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0799,5,0.6667808607093295,0.4390626629224784,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0803,10,0.5547753052208948,0.23676022560892285,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0804,5,0.8317627228562792,0.5235634685871284,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0805,2,0.0019391462049468567,0.00040831660471996045,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0806,19,1.8648118001828975,0.7959418199160518,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0807,7,0.5799198939206693,0.2954006648771115,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0808,4,0.04082885325181704,0.013182295435174796,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0811,10,0.9501207697628234,0.39743754650899277,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0812,6,0.5688738631797954,0.28238617244566155,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0813,6,0.1399114112564929,0.05182099276912522,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0817,9,1.29432690680409,0.6347910117359361,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0819,5,0.007339452326899434,0.0015676667703967695,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0821,5,0.7860961885971427,0.3952916130297537,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0822,9,1.0332639357461284,0.459489912118747,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0823,3,0.33627994630442426,0.18728924118386492,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0824,28,1.6768127403213269,0.6144119958208605,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0825,15,1.546368159038471,0.6541064359349014,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0826,15,1.965845293375432,0.8248855003259659,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0827,7,0.7449892618626881,0.4937451484243567,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0828,11,0.11971628357188893,0.033082266156785334,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0829,32,1.5737050710083116,0.563195702992108,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0831,9,0.8889754789856261,0.5036408429302934,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0832,8,0.6744142537962503,0.38843308565620593,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0833,10,1.2304630124937694,0.6751684173618111,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0834,43,3.0515681496495515,0.9336685931711685,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0835,7,1.5839612595245187,0.7691312076676055,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0836,18,2.1432031911543454,0.8542103462771314,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0837,11,1.24740571377325,0.6565345538636234,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0838,5,0.7635102819992416,0.5119692794734103,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0839,16,2.2181806005464186,0.8664182576768313,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0842,7,0.21652679707288588,0.0885185839176198,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0843,10,1.7346986413595953,0.7908788501177605,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0845,24,2.0999685509922137,0.8137638008928895,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0846,10,0.7182125676331101,0.3155588570546658,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0853,15,1.7978033308875432,0.7679353282990203,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0863,8,1.1096931277926108,0.5124317321868209,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0873,7,0.6917152163233864,0.3778672232961269,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0883,12,1.0545153006350003,0.5117261476834142,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0893,7,0.6299919173738435,0.3218313160444549,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0906,20,0.9688394602838051,0.38918823191891216,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0925,16,1.5604970835649281,0.7163975158241731,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0927,13,1.5209127171349366,0.7183607504423627,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0941,3,0.03212586719248285,0.00968018050935504,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0943,6,1.1386091451653995,0.6258447258603584,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0964,2,0.6143684769667322,0.42331280505415225,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0965,7,1.3457253851718853,0.683653506448489,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0966,8,1.0175636763776235,0.5858202465875559,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0969,9,0.7570141559864099,0.4401798731704799,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0971,2,0.5420725005731883,0.3567020351688597,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0972,17,1.4357516607964231,0.5959688969299359,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0973,4,0.13173117582659644,0.04558586196127401,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0974,6,1.1298622068106492,0.6305154644792045,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0978,15,1.7031985219297134,0.7475213719051201,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0982,4,0.16943924519177303,0.06895489737191063,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0983,10,0.47060572598543443,0.18396301896969658,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0984,4,0.755944473423111,0.37217245189414006,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0989,2,0.48226103786511665,0.3044177089461064,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0993,2,0.002243863109192195,0.00048072980405078347,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0997,4,0.2771971697126875,0.12038342616255138,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW0999,9,1.2799512167862006,0.5908389037900363,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1003,12,1.3262739422574052,0.6064060023843122,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1013,15,1.863357253416992,0.7918421472547081,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1063,13,0.8892781415568428,0.4983673569751914,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1083,10,1.8495969847783158,0.7941694058142889,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1103,19,2.256241666104505,0.848146055978806,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1111,2,0.0069175390426848135,0.001714994153100724,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1112,3,0.6882919311769617,0.4945020011278112,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1115,3,0.004041372785788111,0.0008773193555007275,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1116,13,1.1306859477914801,0.5962269092774282,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1117,15,0.4710928687767717,0.1613136246520247,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1118,13,1.1058304223617845,0.4265523349086524,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1119,15,2.236930321182271,0.8719197358930612,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1123,6,1.4247663231020133,0.7181360344364999,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1133,8,1.637762505317331,0.7665660520223578,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1143,4,0.8618162599062489,0.5349026726287036,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1153,6,1.510427479928644,0.7673296742864225,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1163,7,1.558093352063474,0.767092027058256,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1173,9,0.4897626134352598,0.2055106523239657,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1183,8,0.5865114212047879,0.2530180366242526,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1193,4,0.1819071587587036,0.07396097432933135,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1203,30,1.7878165851179202,0.7002121350344337,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1213,4,0.21668234668511663,0.0899858209529919,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1223,10,0.9187674145838625,0.5291393592143758,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1253,5,0.6367180664207863,0.3162642821969188,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1263,14,0.3154218236701982,0.10744259323821048,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1273,15,1.5747994004195742,0.7495189322678768,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1283,13,1.3188694329800323,0.5789083846673908,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1293,15,1.814941790867778,0.7958445379182869,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1303,13,1.1643277472100646,0.6188507916932717,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1313,12,1.3267525365274149,0.6245498182692253,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1323,12,1.4708447046406528,0.6260528558620926,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1333,12,0.9095557988384719,0.36418505497263287,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1901,12,1.8162085759879374,0.8109474513510933,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1902,25,2.3441042549576507,0.8506046017656106,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1903,7,0.9462044512208843,0.44295414644030995,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1904,4,0.05396210711035703,0.017487375861831467,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1913,3,0.12373805553877042,0.044676222922044984,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1915,11,1.3879348267721574,0.6091095004393019,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1919,6,1.425594942402057,0.7005248919058715,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1921,19,2.33801447994054,0.8655922295300376,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1924,21,2.1100537119161946,0.8025290377716997,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1926,49,2.6851404332092956,0.8898553436595883,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1931,23,2.3518554320416896,0.8305479814333948,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1932,5,0.4502718266817987,0.2237911663616835,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1933,7,0.7641732324708157,0.4810786635023768,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1934,18,1.8534813389252918,0.7635025508681668,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1935,6,1.154639632481992,0.6146801429918447,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1936,7,1.0913330283798734,0.6205371835316488,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1937,18,2.114131097297455,0.8140185455490471,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1940,3,0.007212597849761761,0.0017774431210313413,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1941,9,1.136407325008848,0.6699684809747382,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1945,32,2.5285553648242365,0.8647754767227044,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1946,33,2.0824157546346513,0.7941287005550259,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1947,17,1.8226057599787526,0.7400066632136221,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1948,14,2.1548562320021087,0.8569298286426169,High-income,Ohara_2017_ambulance
Ohara_2017_ambulance.sample_AW1949,6,1.1449467908850128,0.6364622750667009,High-income,Ohara_2017_ambulance
Qin_2020_air.sample_PM001,49,2.1333159919981086,0.6885190297278958,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM002,5,1.129939252742958,0.6455803405545156,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM003,167,3.172704559053135,0.8245292080028429,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM004,139,3.6270220299544933,0.9266141889541148,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM005,146,3.0219869834047843,0.829959504281286,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM006,216,3.9760804255271553,0.9370451809973287,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM007,140,3.3812133116999465,0.876218997241949,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM008,97,2.6464339028596022,0.7812728642269988,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM009,153,3.2989132638319347,0.8539671782495185,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM010,161,3.444064238204909,0.8843458050510533,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM011,7,1.414370729992448,0.7068976423172602,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM012,115,3.3852529088792545,0.9145635826381748,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM013,114,3.041398526235965,0.8357813902914293,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM014,137,3.338378697101517,0.916375319173704,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM015,185,3.9643680702203277,0.9363793219520065,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM016,46,2.176196518742928,0.7162077313437053,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM017,123,3.345180565449654,0.9152400463949301,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM018,108,3.250932917589322,0.8828748701123313,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM019,60,2.876514915215901,0.8814535937287489,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM020,111,3.151688088447567,0.8585358422350725,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM021,133,3.10851748273556,0.8341649896332873,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM022,182,3.5547734759523792,0.8768993355732193,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM023,202,3.9292401171765547,0.9414813875627053,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM024,42,2.392363741592601,0.8365160269742009,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM025,79,3.088670074753674,0.8829374615118413,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM026,148,3.1244921801561003,0.8338932963200877,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM027,74,2.539632390506114,0.7745215552234511,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM028,183,3.6828890326028594,0.9009773304875788,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM029,119,3.656333904783664,0.9370287885061914,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM030,55,1.954083389229173,0.7205201673497907,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM031,36,2.178644647862021,0.8172944514875109,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM032,78,2.603428050903843,0.7918674383821025,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM033,118,3.1399086619316443,0.8772992074213593,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM034,10,1.6393516148244418,0.7117524034657616,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM035,16,2.2953249377163263,0.874671833398169,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM036,123,3.1321890688188723,0.8469816679229192,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM037,56,2.578422774014065,0.8424188730198052,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM038,118,3.1986405491518055,0.8692380672814182,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM039,68,2.3080734187844256,0.7386123511691409,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM040,186,3.849660936939641,0.9214496773843432,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM041,129,3.6073744890890618,0.9266246181031981,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM042,116,3.2891341389078343,0.899971213583558,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM043,128,3.313351939104278,0.880958458280073,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM044,151,3.0535104313945,0.8115692836417936,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM045,50,1.919349449272982,0.6724026443905162,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM046,118,3.0713800294384557,0.8432373232465129,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM047,11,1.2926058427962095,0.5684114494144544,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM048,148,3.473240857508011,0.8788131547478444,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM049,73,2.4602347527818567,0.7603929705150403,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM050,164,3.542550422285262,0.9106336033336049,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM051,79,2.977039557075143,0.9006480621974801,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM052,80,2.763955312636469,0.8331672537957907,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM053,13,1.7825045064909737,0.7541180063169386,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM054,67,3.104553674349828,0.9077596697571609,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM055,151,3.6217751135584733,0.9198952756468942,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM056,247,3.5938014905427362,0.9449827995885091,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM057,166,3.4255431372034124,0.8693035858039267,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM058,199,3.855171420222221,0.9161189040715009,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM059,132,3.4945628754202813,0.9178044843181955,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM060,166,3.635841873501292,0.8924118944295565,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM061,161,3.558873352812655,0.8872562270425791,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM062,82,2.472539623450604,0.7488130027006585,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM063,119,2.9997361355711587,0.8453482362184968,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM064,93,2.5767648937358842,0.7905382996539312,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM065,168,3.5134768989125433,0.8862277531642722,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM066,101,3.1239424551233084,0.9004590972288237,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM067,142,3.9295694048800986,0.9578219332780776,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM068,111,2.9594751096630914,0.8475173077914172,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM069,141,3.327142993141189,0.8924025490198395,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM070,100,2.999741038491577,0.8268248288226346,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM071,96,2.760816621419621,0.8315159976454642,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM072,113,3.4382261547471966,0.9322462693261458,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM073,38,1.449541961546547,0.5504565809318787,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM074,84,2.9159278627487755,0.8448446451752005,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM075,51,2.6817693722396645,0.8470554461152489,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM076,121,3.556510305978546,0.9256255351829217,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM077,95,3.5390012991808537,0.933772566722752,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM078,194,3.901534567774441,0.9319781907032172,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM079,30,2.1125197800579962,0.795206464550265,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM080,114,2.7240233383961705,0.767141287053072,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM081,93,3.4439122908318707,0.9304317406797691,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM082,159,4.098401136040031,0.9681446316362764,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM083,186,3.6495832137166557,0.889810590108714,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM084,152,4.15654617396984,0.9704777642535156,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM085,153,3.3830228512887475,0.8599987055373818,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM086,121,3.4916094136772955,0.913268065736244,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM087,115,3.5569543880901042,0.9438324535875452,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM088,84,3.2640250513782862,0.9192616269151288,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM089,156,3.234602802484952,0.8541355625103735,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM090,149,3.4001839338950486,0.8929087345560206,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM091,88,2.6304572292857786,0.7870872190048535,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM092,78,2.4408148526211537,0.7217378094434248,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM093,120,3.024189614430492,0.8306637572767624,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM094,73,2.5682083979287675,0.8024887320643919,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM095,157,3.358251169756469,0.8621764292950427,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM096,206,3.8459724391562506,0.9450530567851552,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM097,113,2.887852391085673,0.821709938556116,Upper-middle-income,Qin_2020_air
Qin_2020_air.sample_PM098,89,3.529490101360944,0.92499547838509,Upper-middle-income,Qin_2020_air
